Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Cow,2020-05-23 15:37:35,00:01:59,,The People vs. O.J. Simpson: Season 1: The Dream Team (Episode 3),,iPad Pro 3 11 (Wi-Fi/Cell),00:02:00,Not latest view,IN (India)
Cow,2020-05-23 15:22:18,00:15:14,,The People vs. O.J. Simpson: Season 1: The Run of His Life (Episode 2),,iPad Pro 3 11 (Wi-Fi/Cell),00:40:14,00:40:14,IN (India)
Cow,2020-05-23 05:05:48,00:25:09,,The People vs. O.J. Simpson: Season 1: The Run of His Life (Episode 2),,iPad Pro 3 11 (Wi-Fi/Cell),00:24:59,Not latest view,IN (India)
Anu,2020-05-22 21:35:54,00:00:20,Autoplayed: user action: None; ,Malang_hook_04_16x9,HOOK,Safari MAC (Cadmium),00:00:20,00:00:20,IN (India)
Anu,2020-05-22 21:35:31,00:00:07,,Patriot Act with Hasan Minhaj: Volume 5: How America Is Causing Global Obesity (Episode 7),,Safari MAC (Cadmium),00:00:07,00:00:07,IN (India)
Cow,2020-05-22 19:14:18,00:04:59,,The People vs. O.J. Simpson: Season 1: From the Ashes of Tragedy (Episode 1),,iPad Pro 3 11 (Wi-Fi/Cell),00:57:06,00:57:06,IN (India)
Cow,2020-05-22 18:18:42,00:52:07,,The People vs. O.J. Simpson: Season 1: From the Ashes of Tragedy (Episode 1),,iPad Pro 3 11 (Wi-Fi/Cell),00:52:07,Not latest view,IN (India)
Cow,2020-05-22 17:35:38,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer: History 101,TRAILER,iPad Pro 3 11 (Wi-Fi/Cell),00:00:07,00:00:07,IN (India)
Cow,2020-05-22 17:27:02,00:08:02,,Patriot Act with Hasan Minhaj: Volume 6: What Happens If You Can't Pay Rent? (Episode 1),,iPad Pro 3 11 (Wi-Fi/Cell),00:22:03,00:22:03,IN (India)
Cow,2020-05-22 15:55:22,00:14:01,,Patriot Act with Hasan Minhaj: Volume 6: What Happens If You Can't Pay Rent? (Episode 1),,iPad Pro 3 11 (Wi-Fi/Cell),00:14:01,Not latest view,IN (India)
Kun,2020-05-22 08:14:33,01:52:13,Autoplayed: user action: Unspecified; ,Ittefaq,,Samsung 2018 Kant-S UHD TV Smart TV,01:41:25,Not latest view,IN (India)
Kun,2020-05-22 08:13:23,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: White Lines,TRAILER,Samsung 2018 Kant-S UHD TV Smart TV,00:00:05,00:00:05,IN (India)
Anand,2020-05-21 23:29:33,00:21:53,Autoplayed: user action: Unspecified; ,The Blacklist: Season 1: The Courier (No. 85) (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:53,00:21:53,US (United States)
Anand,2020-05-21 23:29:01,00:00:23,Autoplayed: user action: None; ,Malang_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:23,00:00:23,US (United States)
Kun,2020-05-21 08:37:05,00:00:05,Autoplayed: user action: None; ,Dark (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,US (United States)
Kun,2020-05-21 08:36:20,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: White Lines,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Kun,2020-05-21 08:36:10,00:00:07,Autoplayed: user action: None; ,Avatar: The Last Airbender: Book 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Kun,2020-05-21 04:10:21,00:00:49,Autoplayed: user action: None; ,Panipat_hook_05_16x9,HOOK,Apple TV 4K,00:00:49,00:00:49,US (United States)
Kun,2020-05-21 04:09:39,00:00:11,Autoplayed: user action: None; ,Love Aaj Kal 2_hook_04_16x9,HOOK,Apple TV 4K,00:00:12,00:00:12,US (United States)
Anand,2020-05-21 01:42:12,00:41:36,,The Blacklist: Season 1: The Stewmaker (No. 161) (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:36,00:41:36,US (United States)
Anand,2020-05-21 01:00:07,00:41:56,,The Blacklist: Season 1: Wujing (No. 84) (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:56,00:41:56,US (United States)
Anand,2020-05-21 00:19:37,00:40:20,,The Blacklist: Season 1: The Freelancer (No. 145) (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:40:20,00:40:20,US (United States)
Anand,2020-05-20 23:32:39,00:46:41,Autoplayed: user action: Unspecified; ,The Blacklist: Season 1: Pilot (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:37,00:44:37,US (United States)
Anand,2020-05-20 23:31:57,00:00:33,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:33,Not latest view,US (United States)
Anand,2020-05-20 23:31:25,00:00:21,Autoplayed: user action: None; ,Kuch Kuch Hota Hai_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:21,00:00:21,US (United States)
Anand,2020-05-20 23:30:21,00:00:41,Autoplayed: user action: None; ,Baahubali 2: The Conclusion (Hindi Version)_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:41,Not latest view,US (United States)
Anand,2020-05-20 23:29:48,00:00:08,Autoplayed: user action: None; ,Waco: Season 1_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Anand,2020-05-20 23:29:13,00:00:11,Autoplayed: user action: None; ,Thaandavam_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,Not latest view,US (United States)
Anand,2020-05-20 23:28:57,00:00:05,Autoplayed: user action: None; ,Aiyaary_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,Not latest view,US (United States)
Anand,2020-05-20 23:28:14,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Trial By Media,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Anand,2020-05-20 23:27:35,00:00:32,Autoplayed: user action: None; ,United 93_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:32,Not latest view,US (United States)
Anand,2020-05-20 23:24:38,00:02:21,Autoplayed: user action: None; ,Trailer: The Wrong Missy,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:21,00:02:21,US (United States)
Anand,2020-05-20 23:24:04,00:00:05,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Anu,2020-05-20 20:04:39,00:02:25,,Malang,,Safari MAC (Cadmium),00:06:41,00:06:41,IN (India)
Kun,2020-05-20 19:32:58,00:00:10,Autoplayed: user action: None; ,Dark (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,US (United States)
Anu,2020-05-20 13:58:56,00:04:16,,Malang,,Safari MAC (Cadmium),00:04:16,Not latest view,IN (India)
Anu,2020-05-20 13:58:14,00:00:39,Autoplayed: user action: None; ,Malang_hook_04_16x9,HOOK,Safari MAC (Cadmium),00:00:39,Not latest view,IN (India)
Anu,2020-05-20 13:52:07,00:06:04,,The Wrong Missy,,Safari MAC (Cadmium),00:06:04,00:06:04,IN (India)
Anu,2020-05-20 13:42:23,00:00:18,Autoplayed: user action: None; ,Trailer: The Wrong Missy,TRAILER,Safari MAC (Cadmium),00:00:18,00:00:18,IN (India)
Anu,2020-05-20 10:07:44,00:00:10,Autoplayed: user action: None; ,The Society: Season 1 (Trailer),TRAILER,Safari MAC (Cadmium),00:00:11,00:00:11,IN (India)
Kun,2020-05-19 23:27:02,00:21:00,,The West Wing: Season 7: Tomorrow (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:42,00:42:42,US (United States)
Kun,2020-05-19 22:45:02,00:31:07,,The West Wing: Season 7: Transition (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:49,00:42:49,US (United States)
Kun,2020-05-19 21:53:42,00:04:19,,The West Wing: Season 7: Transition (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:59,Not latest view,US (United States)
Anu,2020-05-19 16:16:15,00:00:31,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,IN (India)
Anu,2020-05-19 14:17:10,00:24:10,,Schitt's Creek: Season 6: Happy Ending (Episode 14),,Safari MAC (Cadmium),00:24:10,00:24:10,IN (India)
Anu,2020-05-19 13:13:32,00:24:42,,Schitt's Creek: Season 6: Start Spreading the News (Episode 13),,Safari MAC (Cadmium),00:24:42,00:24:42,IN (India)
Anu,2020-05-19 12:51:07,00:21:53,,Schitt's Creek: Season 6: The Pitch (Episode 12),,Safari MAC (Cadmium),00:21:53,00:21:53,IN (India)
Anu,2020-05-19 12:29:34,00:21:32,,Schitt's Creek: Season 6: The Bachelor Party (Episode 11),,Safari MAC (Cadmium),00:21:32,00:21:32,IN (India)
Anu,2020-05-19 12:07:34,00:21:53,,"Schitt's Creek: Season 6: Sunrise, Sunset (Episode 10)",,Safari MAC (Cadmium),00:21:53,00:21:53,IN (India)
Anu,2020-05-19 12:02:18,00:05:14,,Schitt's Creek: Season 6: Rebound (Episode 9),,Safari MAC (Cadmium),00:21:51,00:21:51,IN (India)
Anu,2020-05-19 09:48:36,00:08:33,,Schitt's Creek: Season 6: Rebound (Episode 9),,Safari MAC (Cadmium),00:16:37,Not latest view,IN (India)
Anu,2020-05-19 09:45:42,00:01:11,Autoplayed: user action: None; ,Season 1 Hook Clip 4: Outer Banks,HOOK,Safari MAC (Cadmium),00:01:11,Not latest view,IN (India)
Anu,2020-05-19 09:44:24,00:01:12,Autoplayed: user action: None; ,Season 1 Trailer: White Lines,TRAILER,Safari MAC (Cadmium),00:01:12,00:01:12,IN (India)
Anand,2020-05-18 23:31:13,00:00:17,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:17,Not latest view,US (United States)
Anand,2020-05-18 23:30:57,00:00:08,Autoplayed: user action: None; ,Parks and Recreation: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Anand,2020-05-18 23:30:42,00:00:06,Autoplayed: user action: None; ,Peaky Blinders: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Anand,2020-05-18 23:30:33,00:00:06,Autoplayed: user action: None; ,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Anu,2020-05-18 21:34:00,00:00:08,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Safari MAC (Cadmium),00:00:08,Not latest view,IN (India)
Anu,2020-05-18 21:23:46,00:08:06,,Schitt's Creek: Season 6: Rebound (Episode 9),,Safari MAC (Cadmium),00:08:06,Not latest view,IN (India)
Anu,2020-05-18 20:59:49,00:21:53,,Schitt's Creek: Season 6: The Presidential Suite (Episode 8),,Safari MAC (Cadmium),00:21:53,00:21:53,IN (India)
Anu,2020-05-18 20:34:16,00:21:30,,Schitt's Creek: Season 6: Moira Rose (Episode 7),,Safari MAC (Cadmium),00:21:30,00:21:30,IN (India)
Anu,2020-05-18 20:12:38,00:21:37,,Schitt's Creek: Season 6: The Wingman (Episode 6),,Safari MAC (Cadmium),00:21:37,00:21:37,IN (India)
Kun,2020-05-18 19:58:27,00:38:51,,Ozark: Season 2: One Way Out (Episode 7),,Apple TV 4K,00:56:52,00:56:52,US (United States)
Anu,2020-05-18 19:51:14,00:21:22,,Schitt's Creek: Season 6: The Premiere (Episode 5),,Safari MAC (Cadmium),00:21:22,00:21:22,IN (India)
Anu,2020-05-18 19:42:00,00:09:13,,Schitt's Creek: Season 6: Maid of Honour (Episode 4),,Safari MAC (Cadmium),00:21:34,00:21:34,IN (India)
Anu,2020-05-18 18:51:03,00:05:17,,Schitt's Creek: Season 6: Maid of Honour (Episode 4),,Safari MAC (Cadmium),00:12:22,Not latest view,IN (India)
Anu,2020-05-18 16:16:58,00:07:05,,Schitt's Creek: Season 6: Maid of Honour (Episode 4),,Safari MAC (Cadmium),00:07:05,Not latest view,IN (India)
Anu,2020-05-18 12:23:09,00:21:53,,Schitt's Creek: Season 6: The Premiere (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,IN (India)
Anu,2020-05-18 12:20:51,00:02:12,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 6: Maid of Honour (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:36,Not latest view,IN (India)
Anu,2020-05-18 10:49:21,00:19:25,,Schitt's Creek: Season 6: Maid of Honour (Episode 4),,Safari MAC (Cadmium),00:19:25,Not latest view,IN (India)
Anu,2020-05-18 10:32:01,00:17:19,,Schitt's Creek: Season 6: The Job Interview (Episode 3),,Safari MAC (Cadmium),00:21:27,00:21:27,IN (India)
Anu,2020-05-18 08:03:34,00:00:06,,Schitt's Creek: Season 6: The Job Interview (Episode 3),,Safari MAC (Cadmium),00:04:10,Not latest view,IN (India)
Kun,2020-05-18 07:56:53,00:18:11,,Patriot Act with Hasan Minhaj: Volume 6: What Happens If You Can't Pay Rent? (Episode 1),,Chrome PC (Cadmium),00:17:51,00:17:51,US (United States)
Kun,2020-05-18 07:55:55,00:00:35,Autoplayed: user action: None; ,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Chrome PC (Cadmium),00:00:35,00:00:35,US (United States)
Kun,2020-05-18 07:15:03,00:00:04,Autoplayed: user action: None; ,American Crime Story: The People v. O.J. Simpson_hook_primary_16x9,HOOK,Apple TV 4K,00:00:05,Not latest view,US (United States)
Kun,2020-05-18 07:14:53,00:00:04,Autoplayed: user action: None; ,Ozark: Season 1 Podular: TEXTLESS / Thriller - Drama - Crime,TRAILER,Apple TV 4K,00:00:05,00:00:05,US (United States)
Kun,2020-05-18 05:49:28,01:23:08,,Malang,,Apple TV 4K,02:06:16,Not latest view,US (United States)
Kun,2020-05-18 05:48:33,00:00:06,Autoplayed: user action: None; ,Ozark: Season 1 Podular: TEXTLESS / Thriller - Drama - Crime,TRAILER,Apple TV 4K,00:00:07,Not latest view,US (United States)
Kun,2020-05-18 05:36:56,01:20:10,,Ozark: Season 1: The Toll (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,01:17:09,01:17:09,US (United States)
Kun,2020-05-18 05:28:37,00:01:45,,Malang,,Apple TV 4K,00:26:44,Not latest view,US (United States)
Kun,2020-05-18 04:22:55,00:24:50,,Malang,,Apple TV 4K,00:24:39,Not latest view,US (United States)
Anand,2020-05-18 04:11:43,00:00:49,,Schitt's Creek: Season 1: Bad Parents (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:49,00:00:49,US (United States)
Anand,2020-05-18 03:50:24,00:21:16,,"Schitt's Creek: Season 1: Don't Worry, It's His Sister (Episode 3)",,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:20,00:21:20,US (United States)
Anand,2020-05-18 03:28:56,00:21:24,,Schitt's Creek: Season 1: The Drip (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:26,00:21:26,US (United States)
Anand,2020-05-18 03:07:14,00:21:35,,Schitt's Creek: Season 1: Our Cup Runneth Over (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:31,00:21:31,US (United States)
Anand,2020-05-18 03:06:25,00:00:12,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:12,Not latest view,US (United States)
Anand,2020-05-18 02:59:05,00:00:36,Autoplayed: user action: Unspecified; ,Motichoor Chaknachoor,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:36,00:00:36,US (United States)
Anand,2020-05-18 02:55:26,00:01:37,,Love Aaj Kal 2_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:37,00:01:37,US (United States)
Anand,2020-05-18 02:54:13,00:01:09,,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:09,Not latest view,US (United States)
Anand,2020-05-18 02:52:52,00:01:17,Autoplayed: user action: None; ,Malang_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:17,00:01:17,US (United States)
Kun,2020-05-18 01:28:44,00:00:35,Autoplayed: user action: None; ,Love Aaj Kal 2_hook_01_16x9,HOOK,Apple TV 4K,00:00:36,00:00:36,US (United States)
Kun,2020-05-18 01:28:09,00:00:27,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Apple TV 4K,00:00:28,00:00:28,US (United States)
Kun,2020-05-18 01:27:18,00:00:46,Autoplayed: user action: None; ,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Apple TV 4K,00:01:07,Not latest view,US (United States)
Kun,2020-05-18 01:26:52,00:00:20,Autoplayed: user action: None; ,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Apple TV 4K,00:00:21,Not latest view,US (United States)
Anand,2020-05-18 00:39:17,02:13:19,Autoplayed: user action: Unspecified; ,Kapoor & Sons,,Samsung 2016 Jazz-L UHD TV Smart TV,02:12:02,02:12:02,US (United States)
Anu,2020-05-17 23:02:24,00:04:03,,Schitt's Creek: Season 6: The Job Interview (Episode 3),,Safari MAC (Cadmium),00:04:03,Not latest view,IN (India)
Anu,2020-05-17 22:41:00,00:21:23,,Schitt's Creek: Season 6: The Incident (Episode 2),,Safari MAC (Cadmium),00:21:23,00:21:23,IN (India)
Anu,2020-05-17 22:30:40,00:05:12,,Schitt's Creek: Season 6: Smoke Signals (Episode 1),,Safari MAC (Cadmium),00:21:21,00:21:21,IN (India)
Anu,2020-05-17 22:02:10,00:00:09,Autoplayed: user action: None; ,Love: Season 2 (Trailer),TRAILER,Safari MAC (Cadmium),00:00:09,00:00:09,IN (India)
Kun,2020-05-17 21:48:59,00:55:41,,"Ozark: Season 1: Coffee, Black (Episode 9)",,Netflix Chrome MAC (Cadmium) HTML 5,00:55:38,00:55:38,US (United States)
Kun,2020-05-17 21:48:42,00:00:04,Autoplayed: user action: None; ,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Anu,2020-05-17 20:15:08,00:16:10,,Schitt's Creek: Season 6: Smoke Signals (Episode 1),,Safari MAC (Cadmium),00:16:10,Not latest view,IN (India)
Anu,2020-05-17 19:47:22,00:21:20,,Schitt's Creek: Season 5: Life Is a Cabaret (Episode 14),,Safari MAC (Cadmium),00:21:20,00:21:20,IN (India)
Anu,2020-05-17 19:25:33,00:21:21,,Schitt's Creek: Season 5: The Hike (Episode 13),,Safari MAC (Cadmium),00:21:22,00:21:22,IN (India)
Anu,2020-05-17 19:03:54,00:21:18,,Schitt's Creek: Season 5: The Roast (Episode 12),,Safari MAC (Cadmium),00:21:19,00:21:19,IN (India)
Anu,2020-05-17 18:37:38,00:21:21,,Schitt's Creek: Season 5: Meet the Parents (Episode 11),,Safari MAC (Cadmium),00:21:22,00:21:22,IN (India)
Anu,2020-05-17 17:32:54,00:21:25,,Schitt's Creek: Season 5: Roadkill (Episode 10),,Safari MAC (Cadmium),00:21:25,00:21:25,IN (India)
Anu,2020-05-17 16:56:02,00:28:33,,Schitt's Creek: Season 5: The M.V.P (Episode 9),,Safari MAC (Cadmium),00:21:45,Not latest view,IN (India)
Anu,2020-05-17 15:45:42,00:00:06,Autoplayed: user action: None; ,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Safari MAC (Cadmium),00:00:06,00:00:06,IN (India)
Anu,2020-05-17 15:20:29,00:22:56,,Patriot Act with Hasan Minhaj: Volume 6: What Happens If You Can't Pay Rent? (Episode 1),,Safari MAC (Cadmium),00:22:19,00:22:19,IN (India)
Anu,2020-05-17 14:46:43,00:06:32,,Schitt's Creek: Season 5: The Hospies (Episode 8),,Safari MAC (Cadmium),00:21:47,00:21:47,IN (India)
Anu,2020-05-17 13:53:39,00:15:15,,Schitt's Creek: Season 5: The Hospies (Episode 8),,Safari MAC (Cadmium),00:15:16,Not latest view,IN (India)
Anu,2020-05-17 13:28:25,00:21:20,,Schitt's Creek: Season 5: A Whisper of Desire (Episode 7),,Safari MAC (Cadmium),00:21:21,00:21:21,IN (India)
Anu,2020-05-17 13:06:43,00:21:41,,Schitt's Creek: Season 5: Rock On! (Episode 6),,Safari MAC (Cadmium),00:21:42,00:21:42,IN (India)
Anu,2020-05-17 12:58:57,00:07:45,,Schitt's Creek: Season 5: Housewarming (Episode 5),,Safari MAC (Cadmium),00:21:22,Not latest view,IN (India)
Anu,2020-05-17 12:47:39,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer 2: The King: Eternal Monarch,TRAILER,Safari MAC (Cadmium),00:00:04,Not latest view,IN (India)
Anu,2020-05-17 12:47:11,00:00:26,Autoplayed: user action: None; ,Season 1 Trailer: White Lines,TRAILER,Safari MAC (Cadmium),00:00:26,Not latest view,IN (India)
Anu,2020-05-17 12:47:06,00:00:22,Autoplayed: user action: None; ,We're La Resistencia (Trailer),TRAILER,Safari MAC (Cadmium),00:00:22,00:00:22,IN (India)
Anu,2020-05-17 12:46:51,00:00:04,Autoplayed: user action: None; ,Dead to Me : Season 1 (Portrait Product Preview),PREVIEW,Safari MAC (Cadmium),00:00:04,00:00:04,IN (India)
Anu,2020-05-17 12:46:19,00:00:11,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Safari MAC (Cadmium),00:00:00,Not latest view,IN (India)
Anu,2020-05-17 12:43:32,00:00:37,Autoplayed: user action: None; ,Season 1 Hook Clip 4: Outer Banks,HOOK,Safari MAC (Cadmium),00:00:37,Not latest view,IN (India)
Anu,2020-05-17 12:42:57,00:00:11,Autoplayed: user action: None; ,Volume 6 Trailer: Patriot Act with Hasan Minhaj,TRAILER,Safari MAC (Cadmium),00:00:11,Not latest view,IN (India)
Anu,2020-05-17 12:42:53,00:00:21,Autoplayed: user action: None; ,Malang_hook_02_16x9,HOOK,Safari MAC (Cadmium),00:00:21,Not latest view,IN (India)
Anu,2020-05-17 12:21:08,00:13:36,,Schitt's Creek: Season 5: Housewarming (Episode 5),,Safari MAC (Cadmium),00:13:37,Not latest view,IN (India)
Anu,2020-05-17 11:59:11,00:21:51,,Schitt's Creek: Season 5: The Dress (Episode 4),,Safari MAC (Cadmium),00:21:51,Not latest view,IN (India)
Anu,2020-05-17 11:57:18,00:01:48,,Schitt's Creek: Season 5: The Plant (Episode 3),,Safari MAC (Cadmium),00:01:49,Not latest view,IN (India)
Anu,2020-05-17 11:35:56,00:21:20,,Schitt's Creek: Season 5: Love Letters (Episode 2),,Safari MAC (Cadmium),00:21:21,Not latest view,IN (India)
Anu,2020-05-17 11:00:40,00:21:51,,Schitt's Creek: Season 5: The Crowening (Episode 1),,Safari MAC (Cadmium),00:21:51,Not latest view,IN (India)
Anu,2020-05-17 10:35:56,00:24:39,,"Schitt's Creek: Season 4: Merry Christmas, Johnny Rose (Episode 13)",,Safari MAC (Cadmium),00:24:39,00:24:39,IN (India)
Anu,2020-05-17 10:09:21,00:21:51,,Schitt's Creek: Season 4: Singles Week (Episode 12),,Safari MAC (Cadmium),00:21:51,00:21:51,IN (India)
Anu,2020-05-17 10:06:25,00:02:46,,Schitt's Creek: Season 4: The Rollout (Episode 11),,Safari MAC (Cadmium),00:21:43,00:21:43,IN (India)
Anu,2020-05-17 09:44:24,00:21:37,,Schitt's Creek: Season 4: The Rollout (Episode 11),,Safari MAC (Cadmium),00:21:37,Not latest view,IN (India)
Anu,2020-05-17 09:09:25,00:21:19,,Schitt's Creek: Season 4: Baby Sprinkle (Episode 10),,Safari MAC (Cadmium),00:21:19,00:21:19,IN (India)
Anu,2020-05-17 08:48:03,00:21:21,,Schitt's Creek: Season 4: The Olive Branch (Episode 9),,Safari MAC (Cadmium),00:21:21,Not latest view,IN (India)
Anu,2020-05-17 08:26:42,00:21:19,,Schitt's Creek: Season 4: The Jazzaguy (Episode 8),,Safari MAC (Cadmium),00:21:19,Not latest view,IN (India)
Anu,2020-05-17 08:05:21,00:21:20,,Schitt's Creek: Season 4: The Barbecue (Episode 7),,Safari MAC (Cadmium),00:21:20,Not latest view,IN (India)
